Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,100,1670.1,-7043758742217982857,-1403849922141877041,NaN,0.0
1,100,1676.61,8707954276765923475,3494007887878791894,NaN,0.0
2,100,1667.7,4662079647706855674,7508633387557572112,NaN,0.0
3,100,1654.41,-4802810422631167565,2110582207879962317,NaN,0.0
4,100,1668.76,3996895840604163169,-4558074103550828052,NaN,0.0
5,100,1674.4,7248772592320880373,-6497413403819409192,NaN,0.0
6,100,1684.33,-583284472280717930,-63629750025840530,NaN,0.0
7,100,1663.03,5450613601987745598,5317663865973900746,NaN,0.0
8,100,1662.06,2465215686545525737,-6431331078986689710,NaN,0.0
9,100,1677.63,-5925965430943097785,6335592021948362104,NaN,0.0
10,100,1673.36,4073465034293261895,4313741267396126206,NaN,0.0
11,1,1.0,5500982552707870460,2526214733742792147,-0.0070060140120280084,0.8983050847457628
12,1,3.0,-8087152709295267412,2648742619017773235,-0.014384028768057541,0.11864406779661017
13,100,1671.4,2463345219707692294,-8046758488844639432,NaN,0.0
14,100,1666.46,-1573151565400991018,-2616708676771079425,NaN,0.0
15,100,1673.06,6575360535712148390,-1805582480024280570,NaN,0.0
16,100,1670.75,8545452842038112058,-5035950286776692362,NaN,0.0
17,100,1674.83,4559753183287092164,-2456035611707470479,NaN,0.0
18,100,1671.8,-7717894359530931909,6277288492815411873,NaN,0.0
19,100,1676.56,-340603513212638393,5309663397769344917,NaN,0.0
20,100,1682.44,7203957500691921817,-6738524278293317835,NaN,0.0
21,1,3.0,-7368748405856802905,4420578218855567053,0.0042160084320168635,0.01694915254237288
22,100,1669.9,7591611675976974375,8683199086055408007,NaN,0.0
23,100,1673.27,-8780158238612052545,1111228063567223878,NaN,0.0
24,100,1662.39,-9186212156855358016,5178310774042738751,NaN,0.0
25,100,1674.28,1412406304787882727,4244944510404761550,NaN,0.0
26,100,1671.06,2476015689387133307,-5195625406954602421,NaN,0.0
27,100,1673.09,3685151638898250562,3537160750040737009,NaN,0.0
28,100,1664.91,3374496202386331421,-5074875818431890921,NaN,0.0
29,100,1680.42,-4440044104520074924,-6245763461864010426,NaN,0.0
