Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.000000,4357829094847460194,-3210600379278361667,0.065816,0.263717
1,10,3.100000,5516181237876660710,4827990684190659596,0.064491,0.258407
2,10,3.000000,-4031314496734744364,4327433481985827895,0.066920,0.268142
3,10,3.000000,8959970654835835282,4367225136546581255,0.066920,0.268142
4,10,3.100000,-2661287289439107155,9046677772518423255,0.065153,0.261062
5,10,3.300000,1159523101284819932,-7908958083271603143,0.064270,0.257522
6,10,3.100000,6670945609416912068,-5425210667482774065,0.064270,0.257522
7,10,3.000000,-4122614407145035126,86986340959554534,0.066478,0.266372
8,10,3.000000,-6044811859908316477,3758891560439451355,0.064049,0.256637
9,10,3.000000,7001725640411585609,5661033613827796310,0.066920,0.268142
10,10,3.100000,-1700739888433631511,8213414888722589643,0.067804,0.271681
11,10,3.300000,2427429775464536343,8374972381569549563,0.066258,0.265487
12,10,3.000000,9178379743920317962,-4522441832505248961,0.066478,0.266372
13,10,3.000000,7999397004433864933,-3273666817163421479,0.065374,0.261947
14,10,3.100000,8078511059438339547,7913936994070099377,0.067804,0.271681
15,10,3.000000,-8518841945953275785,-1774795687654489310,0.066920,0.268142
16,10,3.000000,-8475379806200697236,7507382498209428153,0.066920,0.268142
17,10,3.000000,7501792551306109071,-3824744509396018400,0.062724,0.251327
18,10,3.400000,7716343785971470324,7841240775633771147,0.064049,0.256637
19,10,3.000000,7339507497671603017,4840285925513742423,0.066920,0.268142
20,10,3.000000,3005304196960280788,6219258197786495939,0.066920,0.268142
21,10,3.100000,4782130383769119688,-2711577608914492438,0.066920,0.268142
22,10,3.000000,-6428938404581625898,-9175507654823744156,0.065816,0.263717
23,10,3.000000,-8959364547529831406,424734069071629373,0.065816,0.263717
24,10,3.000000,5141059719838914229,1728015794239644958,0.063607,0.254867
25,10,3.100000,-6479274561368607432,-991115509214425381,0.064932,0.260177
26,10,3.000000,1334775086468059361,3715264945759628751,0.065816,0.263717
27,10,3.000000,-3606722459112462918,1548966928496905370,0.066920,0.268142
28,10,3.000000,-7047456612054664574,7427446477655953995,0.066920,0.268142
29,10,3.100000,166882554411530792,-3930003979754587139,0.065816,0.263717
