Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,1,3.0,3394053878439304766,,0.008544921874999991,0.40540540540540543
1,1,1.0,8031753614496833124,,-0.004394531250000021,0.6486486486486487
2,1,1.0,5749707386842579805,,3.662109374999627E-4,0.9459459459459459
3,1,1.0,-7108450670121493499,,0.01953125,0.28378378378378377
4,100,3166.8,4226493937843085135,,NaN,0.0
5,100,3151.07,-8718212088944526529,,NaN,0.0
6,100,3146.92,8613096305672968387,,NaN,0.0
7,100,3133.4,-1991451534383343133,,NaN,0.0
8,100,3177.12,2798483654236051920,,NaN,0.0
9,100,3156.35,8909983974411608792,,NaN,0.0
10,100,3151.89,4286777641714463834,,NaN,0.0
11,100,3145.51,-7431114949873425636,,NaN,0.0
12,1,3.0,5999427699553298618,,0.0185546875,0.0945945945945946
13,100,3140.08,-3803985480541803767,,NaN,0.0
14,100,3157.2,3151921647258940062,,NaN,0.0
15,100,3158.38,1223193723853012953,,NaN,0.0
16,100,3154.26,2637859300016226348,,NaN,0.0
17,100,3161.61,1336982290880962924,,NaN,0.0
18,100,3137.47,-5442790682629687443,,NaN,0.0
19,100,3161.74,1028980390827288648,,NaN,0.0
20,100,3150.75,6939512748233928168,,NaN,0.0
21,1,5.0,2850581160160542688,,0.0032958984375,0.013513513513513514
22,1,9.0,-3684115661748767091,,0.0032958984375,0.013513513513513514
23,100,3165.12,-8938752901239521000,,NaN,0.0
24,100,3150.96,4687652294793308629,,NaN,0.0
25,100,3155.38,-1251935215777009400,,NaN,0.0
26,100,3162.85,3993438426385288230,,NaN,0.0
27,100,3148.2,2234823566502373376,,NaN,0.0
28,2,1.0,-1229260075000547717,,0.004638671875000005,0.6486486486486487
29,100,3167.77,-8106860695108836149,,NaN,0.0
