Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.000000,-431687840736368495,-5413206137393354739,0.075146,0.308108
1,10,3.000000,-4217214785401613326,-8368094074307124525,0.068884,0.282432
2,10,3.200000,4719984949727971368,-7412305854540729052,0.075806,0.310811
3,10,3.000000,-37738182846372392,7036565899725828141,0.061304,0.251351
4,10,3.000000,-7581346102043770702,6238557225044975378,0.077124,0.316216
5,10,3.100000,8201918440108405914,-3881775785485145146,0.060645,0.248649
6,10,3.200000,-4235197539150920809,-4530875699600935078,0.079761,0.327027
7,10,3.900000,8550769173833875090,-984133934533599420,0.045154,0.185135
8,10,3.300000,8831275599891947047,-6339647962973398924,0.067566,0.277027
9,10,3.300000,1813991093555504661,6848611956661955121,0.068555,0.281081
10,10,3.200000,8877039495818675475,2613292196263835144,0.078442,0.321622
11,10,3.100000,7458296124606770188,1676119937319726938,0.073499,0.301351
12,10,3.000000,4450666840951694110,5316661091969334360,0.068555,0.281081
13,10,3.000000,2755557405874651075,-4217328012463504550,0.076135,0.312162
14,10,3.800000,5619561175235305235,8901201980208378621,0.069543,0.285135
15,10,3.100000,-7028237669830264831,455968058747580529,0.067896,0.278378
16,10,3.000000,2576879553012763897,-5590693021192923435,0.078113,0.320270
17,10,3.000000,-2942635254356194985,-1545976667944623207,0.069873,0.286486
18,10,3.000000,5786859084948307589,-1286852611707183301,0.071851,0.294595
19,10,3.000000,-2758416753212600899,972236851567564507,0.071399,0.294595
20,10,3.600000,4024271205979940559,4188372705781424761,0.078113,0.320270
21,10,3.200000,4165336601527464282,-5103614562677322530,0.080090,0.328378
22,10,3.200000,9180961204476577096,-6366226953457349254,0.070532,0.289189
23,10,3.000000,8184737830447503522,3836795189548511680,0.065259,0.267568
24,10,3.000000,-2021727724340311061,1568037863796318915,0.071521,0.293243
25,10,3.000000,6179611165656159142,5150017446982366504,0.078113,0.320270
26,10,3.000000,2172688933844939955,-2943471427565947740,0.074817,0.306757
27,10,3.000000,-1149764589101141338,-945060930945076837,0.078772,0.322973
28,10,3.100000,-8218355022469219764,4823547319797321386,0.078442,0.321622
29,10,3.400000,1469930637003476971,-1849593743238367985,0.073499,0.301351
