Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,3.200000,4357829094847460194,-3210600379278361667,0.043017,0.191892
1,10,3.100000,5516181237876660710,4827990684190659596,0.042613,0.190090
2,10,3.000000,-4031314496734744364,4327433481985827895,0.042411,0.189189
3,10,3.200000,8959970654835835282,4367225136546581255,0.042007,0.187387
4,10,3.300000,-2661287289439107155,9046677772518423255,0.040593,0.181081
5,10,3.300000,1159523101284819932,-7908958083271603143,0.043622,0.194595
6,10,3.100000,6670945609416912068,-5425210667482774065,0.042613,0.190090
7,10,3.100000,-4122614407145035126,86986340959554534,0.042815,0.190991
8,10,3.000000,-6044811859908316477,3758891560439451355,0.042411,0.189189
9,10,3.100000,7001725640411585609,5661033613827796310,0.041805,0.186486
10,10,3.000000,-1700739888433631511,8213414888722589643,0.042007,0.187387
11,10,3.200000,2427429775464536343,8374972381569549563,0.042613,0.190090
12,10,3.200000,9178379743920317962,-4522441832505248961,0.042613,0.190090
13,10,3.000000,7999397004433864933,-3273666817163421479,0.043017,0.191892
14,10,3.000000,8078511059438339547,7913936994070099377,0.043017,0.191892
15,10,3.000000,-8518841945953275785,-1774795687654489310,0.042209,0.188288
16,10,3.000000,-8475379806200697236,7507382498209428153,0.043017,0.191892
17,10,3.000000,7501792551306109071,-3824744509396018400,0.042613,0.190090
18,10,3.200000,7716343785971470324,7841240775633771147,0.042815,0.190991
19,10,3.000000,7339507497671603017,4840285925513742423,0.042815,0.190991
20,10,3.200000,3005304196960280788,6219258197786495939,0.041199,0.183784
21,10,3.100000,4782130383769119688,-2711577608914492438,0.042613,0.190090
22,10,3.000000,-6428938404581625898,-9175507654823744156,0.042411,0.189189
23,10,3.000000,-8959364547529831406,424734069071629373,0.042613,0.190090
24,10,3.100000,5141059719838914229,1728015794239644958,0.042613,0.190090
25,10,3.100000,-6479274561368607432,-991115509214425381,0.043017,0.191892
26,10,3.400000,1334775086468059361,3715264945759628751,0.039987,0.178378
27,10,3.000000,-3606722459112462918,1548966928496905370,0.041401,0.184685
28,10,3.200000,-7047456612054664574,7427446477655953995,0.043219,0.192793
29,10,3.000000,166882554411530792,-3930003979754587139,0.042209,0.188288
