Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,2.100000,524551114886859566,-1490378035214664507,0.066961,0.292500
1,10,1.300000,-777356871305875418,6590523923286372898,0.057804,0.252500
2,10,130.000000,8283392934691555529,8212700536466065896,0.000000,0.000000
3,10,1.900000,-3279810375433129492,-959233551865157477,0.062383,0.272500
4,10,1.300000,-4980145563275602742,2273478783917929449,0.057232,0.250000
5,10,2.100000,2196876352119362033,1702478746665458951,0.059521,0.260000
6,10,2.500000,6755379811690263699,-5273281507604773858,0.077263,0.337500
7,10,1.300000,-3616895164650845876,7102137343657031521,0.054370,0.237500
8,10,1.900000,8119522235495169685,-6218612192010311813,0.061238,0.267500
9,10,1.400000,1486462369054921338,-2778046837841398667,0.060666,0.265000
10,10,1.800000,-3060355893783818163,8656277837216678215,0.056087,0.245000
11,10,1.600000,-819336394794478990,3165229176127347123,0.071540,0.312500
12,10,1.200000,-4727168696563290255,6291764980141503763,0.064100,0.280000
13,10,1.700000,-9220206514213470474,2556396965717119557,0.067534,0.295000
14,10,2.300000,-8526642465217279386,-4976094627910001690,0.058949,0.257500
15,10,1.800000,-3413050695557114325,7572772186515769700,0.058377,0.255000
16,10,1.700000,9042204722340793332,4894606878061009085,0.052081,0.227500
17,10,146.300000,5246930415981296491,-1715495814653159961,0.000572,0.002500
18,10,1.400000,8193080305343641148,-5309908605793484750,0.059521,0.260000
19,10,2.000000,-233034162139722406,-5022434608853365988,0.065817,0.287500
20,10,1.600000,857285680024254696,-6468709901851850886,0.052081,0.227500
21,10,1.500000,-5548442615758567113,6833744681789244123,0.053798,0.235000
22,10,1.200000,-7611929872995862876,-3843993100776919404,0.066961,0.292500
23,10,1.900000,-4183405644189413516,-1709640768714935081,0.070968,0.310000
24,10,1.800000,8741872184779976142,6358009086146419134,0.054943,0.240000
25,10,1.900000,-811202130215740025,-419439807575003337,0.066389,0.290000
26,10,1.900000,87872779133270121,8583896512948866603,0.051509,0.225000
27,10,2.200000,7430688531339907330,-3121265796322982812,0.052653,0.230000
28,10,1.500000,-708073837851240618,2346015927970465267,0.064100,0.280000
29,10,1.800000,8708071162764642273,-22789191116045788,0.062383,0.272500
