Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,2.100000,-9135264219944816664,-4170839310752060423,0.098439,0.430000
1,10,2.000000,-6970019261555608491,6637456053905217604,0.097867,0.427500
2,10,2.200000,7495156895743000370,9084115387020215246,0.084703,0.370000
3,10,2.000000,-94727898626380715,8669768672924734380,0.100156,0.437500
4,10,2.600000,6565892200155805630,-9210950363997588286,0.091571,0.400000
5,10,2.000000,3792778121158126172,-3246744019131237220,0.086420,0.377500
6,10,2.100000,-7506666309343057371,-2305117862314156222,0.094433,0.412500
7,10,2.000000,3067036520714312206,5037498403538105886,0.097294,0.425000
8,10,2.700000,-3213644572916114006,330243034697697080,0.086420,0.377500
9,10,2.100000,2962477786232483183,-3108792280960384693,0.091571,0.400000
10,10,2.000000,-6929572361441950729,3641664059603011711,0.090999,0.397500
11,10,2.500000,-894554622491502150,-8634640002312353574,0.095005,0.415000
12,10,2.500000,-538634307763031028,49364456508792467,0.099011,0.432500
13,10,2.400000,-2352583203455464080,8601756815635976697,0.094433,0.412500
14,10,2.500000,-1369694665701121932,-5541302319843740792,0.095005,0.415000
15,10,2.100000,-2302328934571035725,-2767791427692665249,0.088710,0.387500
16,10,2.000000,-8446782676469220167,2155249111247825469,0.097294,0.425000
17,10,2.800000,-7962210810938550060,-5858784277170484319,0.086993,0.380000
18,10,2.000000,5495097992742323737,-1552437205734615087,0.097294,0.425000
19,10,2.000000,-6704501622894099415,-282212094750319675,0.089282,0.390000
20,10,2.200000,8904522683295081337,-1147904368870678444,0.089282,0.390000
21,10,2.000000,3662418549294816036,-8146400223033437420,0.093288,0.407500
22,10,2.000000,-5185767791853367143,1271391017347246785,0.092144,0.402500
23,10,2.500000,5828207581162496416,-9099525616580303052,0.086420,0.377500
24,10,2.000000,8451254970367903880,-8468873502983921620,0.094433,0.412500
25,10,2.800000,930648673765337982,5580851015306820469,0.093861,0.410000
26,10,2.000000,3920637226472465242,6630425906011564599,0.087565,0.382500
27,10,2.000000,-2041146224183405712,5195455518393239146,0.100156,0.437500
28,10,2.200000,1171952081736817433,4282702473584714954,0.095578,0.417500
29,10,2.000000,-7383726107964093676,638802095983606972,0.095578,0.417500
