Repeat,PopSize,Avg Size,Uniform Seed,Beta Seed,WRACC,Support
0,10,2.200000,-9135264219944816664,-4170839310752060423,0.089854,0.392500
1,10,3.400000,-6970019261555608491,6637456053905217604,0.085848,0.375000
2,10,2.300000,7495156895743000370,9084115387020215246,0.091571,0.400000
3,10,2.300000,-94727898626380715,8669768672924734380,0.086420,0.377500
4,10,2.400000,6565892200155805630,-9210950363997588286,0.095578,0.417500
5,10,2.500000,3792778121158126172,-3246744019131237220,0.089854,0.392500
6,10,2.000000,-7506666309343057371,-2305117862314156222,0.088137,0.385000
7,10,2.300000,3067036520714312206,5037498403538105886,0.088137,0.385000
8,10,2.000000,-3213644572916114006,330243034697697080,0.087565,0.382500
9,10,2.100000,2962477786232483183,-3108792280960384693,0.091571,0.400000
10,10,2.300000,-6929572361441950729,3641664059603011711,0.089282,0.390000
11,10,2.900000,-894554622491502150,-8634640002312353574,0.099011,0.432500
12,10,2.600000,-538634307763031028,49364456508792467,0.095005,0.415000
13,10,2.700000,-2352583203455464080,8601756815635976697,0.090999,0.397500
14,10,2.100000,-1369694665701121932,-5541302319843740792,0.087565,0.382500
15,10,2.000000,-2302328934571035725,-2767791427692665249,0.091571,0.400000
16,10,2.100000,-8446782676469220167,2155249111247825469,0.100156,0.437500
17,10,2.300000,-7962210810938550060,-5858784277170484319,0.097867,0.427500
18,10,2.300000,5495097992742323737,-1552437205734615087,0.095578,0.417500
19,10,2.300000,-6704501622894099415,-282212094750319675,0.095578,0.417500
20,10,2.100000,8904522683295081337,-1147904368870678444,0.087565,0.382500
21,10,2.000000,3662418549294816036,-8146400223033437420,0.093861,0.410000
22,10,2.200000,-5185767791853367143,1271391017347246785,0.097294,0.425000
23,10,2.100000,5828207581162496416,-9099525616580303052,0.090999,0.397500
24,10,2.200000,8451254970367903880,-8468873502983921620,0.084131,0.367500
25,10,2.600000,930648673765337982,5580851015306820469,0.091571,0.400000
26,10,2.400000,3920637226472465242,6630425906011564599,0.090999,0.397500
27,10,2.300000,-2041146224183405712,5195455518393239146,0.094433,0.412500
28,10,2.400000,1171952081736817433,4282702473584714954,0.098439,0.430000
29,10,2.200000,-7383726107964093676,638802095983606972,0.099011,0.432500
